,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16
PPP4R3B,-0.3291279,-0.03593564,-0.15483797,-0.1083225,0.013834238,0.26257783,-0.60483813,-0.05889237,0.23972094,0.108103454,-0.03232658,-0.33185035,0.3508985,0.018756092,1.1306838,-0.419724
PPP5C,0.059002638,0.4287362,-0.018924475,0.23104548,-0.42825937,-0.17940402,0.16834736,0.22104383,-0.3161192,0.41929483,0.20955205,0.102609396,-0.3239572,0.099128485,1.145637,-0.010877848
PPP6C,-0.13996065,-0.09854734,-0.07157624,-0.35805106,0.024554133,-0.063979626,-0.5171478,-0.06413162,4.4703484e-05,0.14539659,0.07805526,-0.48744977,0.07407665,0.00014007092,0.6140202,-0.43200552
PPP6R1,0.033789873,0.70804954,-0.052803755,0.5318582,-0.48633814,-0.09368062,0.2950847,0.36296248,0.037676096,0.46992898,0.04940033,-0.12635589,-0.38457513,0.122731924,0.8145213,-0.42101145
PPP6R2,-0.22167563,0.46967268,-0.13805628,0.5800843,-0.28951764,0.20470619,0.003284216,-0.04324913,-0.1460135,0.5165696,0.027668476,-0.38229823,-0.21214485,0.122988224,0.7416487,-0.70670843
PPP6R3,-0.21980554,0.19140542,-0.12636632,0.059229136,0.30188859,0.25021434,-0.91819465,-0.228028,-0.21086782,-0.06788224,0.097474456,-0.061570108,0.17323792,0.13092458,0.90866387,-0.84348917
PPRC1,-0.055778027,0.45647025,-0.02861023,0.7763982,-0.31746626,-0.33031702,0.3011346,0.23768544,-0.18817186,0.16901493,0.34427643,0.19817948,-0.44906735,0.08292794,0.9284735,-0.13659
PPT1,-0.31723678,-0.20398796,-0.077560544,-0.7811934,-0.23885071,0.46397746,-0.11924207,0.033819675,0.059464574,-0.15565455,-0.041529536,-0.49118102,0.5584866,-0.02169311,0.114777684,-0.6061524
PPT2,0.36067963,0.3134191,0.060725212,0.4188776,0.0047802925,-0.2771139,0.4392922,0.2604127,-0.16130805,-0.08522868,0.08947253,0.305593,-0.21563768,0.119400024,0.7901132,0.24559498
PPTC7,-0.16079694,0.23062229,-0.40604472,0.49173236,-0.07671267,0.04351437,-0.2826929,-0.17516017,0.2275601,-0.36559552,0.30293763,-0.021983683,0.2255708,0.072816014,1.358913,-0.54163784
PPWD1,-0.15784502,-0.048950315,-0.11434853,0.17352998,0.050857663,0.114011765,-0.2516955,0.004057586,0.18140525,0.29584467,0.014106929,-0.35861135,0.09057373,0.021339953,1.2354344,-0.23508668
PQBP1,0.25901794,0.12737513,0.5018592,0.20216107,-0.18318295,-0.27766824,0.5705118,0.35747886,-0.70554614,0.16440153,-0.09294152,-0.47100782,-0.17676353,0.17723441,0.522542,0.44035316
PRADC1,-0.038832426,-0.021913648,0.21331608,-0.38957894,-0.53316057,-0.057196617,0.19578934,0.14190376,-0.2758652,0.8452475,-0.048172474,-0.36917627,0.1820594,0.045105815,0.91449916,0.24963617
PRAF2,-0.09122193,0.4403025,0.4811555,0.11702478,-0.4631847,0.068968534,0.7703006,0.33261478,-0.37241876,0.22696555,-0.043597817,-0.6391704,-0.379017,0.027501583,-0.034844875,-0.30979216
PRAG1,-0.24839193,0.5023673,-0.2605483,0.43105483,-0.47588497,0.021615624,0.31419992,0.111967325,0.24060309,0.53756535,0.2939269,-0.51609725,-0.3050387,-0.006118417,0.96111447,-0.18978715
PRAM1,0.058090687,-0.16287267,0.2196014,-0.88712573,-0.05839169,-0.18164814,0.5502641,0.25096238,-0.38972795,0.5824208,-0.48169494,0.015193224,-0.14038682,0.09239912,-0.2794087,-0.802353
PRC1,0.37932396,-0.0697732,0.08224249,-0.0652194,0.33874512,-0.33144355,0.19031763,0.1766026,-0.178653,0.13369322,-0.18686652,0.76212287,0.06753206,0.110805035,0.9009838,0.09154081
PRCC,-0.28165877,0.47105253,0.38956404,0.101955235,-0.51398575,-0.46962202,0.31657517,0.44866204,-0.19297898,0.51527023,0.07367134,-0.46648234,-0.45764148,-0.054965913,0.6935239,-0.3061384
PRCD,0.07557273,-0.047701597,-0.12761354,-0.15944839,0.276345,0.5944431,-0.0851959,0.013285875,0.08801073,0.11249781,0.07958263,-0.63471794,0.12838393,-0.057323277,0.33366382,-0.44369698
PRCP,-0.3683895,-0.12154877,0.12135804,-0.63652694,-0.19109547,-0.04723966,-0.26316643,0.121977925,0.015103817,0.19995272,-0.13976991,-0.25732517,0.15828013,-0.18397272,-0.096425414,-0.40626228
PRDM1,-0.06880462,0.40789545,-0.06489754,0.71834326,-0.14243424,-0.085279346,-0.14348924,0.00017881393,0.019866228,-0.3425181,0.41320622,0.27044415,-0.07519424,0.22114515,1.0755032,-0.38161576
PRDM10,-0.22615194,0.11770725,-0.14306307,0.1323402,0.09034872,0.22379756,-0.6751478,0.055736303,0.052553415,-0.5479038,-0.017046928,0.11692047,0.31411052,0.049948692,0.85778236,-0.6305039
PRDM15,-0.24892986,0.6762296,0.14914572,0.5904138,-0.40892363,0.0074207783,0.27533174,0.18135011,-0.089132786,0.3159076,0.11988878,-0.15756488,-0.09443164,0.024697185,1.4401227,-0.09422302
PRDM2,-0.27468503,0.3086537,-0.18386841,0.16789734,-0.04942417,0.21836758,-0.11609197,-0.14619827,0.27740598,0.11006296,0.088235736,-0.3608197,0.04065633,-0.08234382,0.6882638,-0.78882873
PRDM4,-0.14078915,0.37597865,-0.1610294,0.91493577,-0.21739751,-0.34014285,-0.19835383,-0.16517118,-0.06399304,0.3082104,0.5536303,0.0028684735,-0.30329004,0.07631257,1.3285235,-0.3725648
PRDM8,-0.42113066,0.17689466,-0.043177605,0.7798195,0.016975403,-0.14955997,0.07301569,0.0045120716,0.33295155,-0.36189556,-0.0076174736,-0.10967255,-0.102585554,-0.039052963,0.29360056,-0.15838146
PRDX1,-0.045093894,0.21363795,0.23572296,-0.6246403,-0.3790766,-0.30417442,-0.053980947,-0.04695058,-0.33995062,0.5442187,0.16906708,0.10410547,0.23425072,-0.13561547,0.80856085,0.59101284
PRDX2,0.64879656,-0.04271716,-0.15788525,0.149706,0.21741092,-0.13516545,0.6381735,0.22969842,0.16157627,0.1349777,-0.06542504,0.58104694,-0.15450716,0.08122772,0.23918152,0.6505504
PRDX3,-0.19146055,-0.10523051,-0.21852404,-0.555405,-0.03016591,0.19207448,-0.6779507,-0.13201237,0.16809851,0.17389506,0.0375852,-0.01540333,0.38748235,-0.026227534,0.7410154,-0.2708152
PRDX4,-0.01539588,0.072705746,0.482136,-0.3775835,-0.19990802,-0.026398897,0.064998865,0.12040734,-0.55841804,0.48296452,-0.12054443,-0.18154383,0.1794815,0.04745722,0.8368671,0.45540333
PRDX5,0.4990384,-0.49801618,0.06824285,-0.5799517,0.29472262,-0.07196665,0.21990836,0.06783754,-0.07264167,0.32747388,-0.5044058,-0.17953962,0.04570186,0.07377714,-0.5612567,0.5558193
PRDX6,0.3434062,-0.17911196,-0.12699962,0.12322664,0.24703145,-0.41455626,0.09636283,0.22684932,0.19407272,0.18129349,-0.118517876,0.39131045,-0.4720509,-0.012803078,-0.7814586,0.85006356
PREB,0.027118623,0.37637204,0.20855069,-0.041089952,-0.2554655,-0.16165823,0.025880337,0.23590922,-0.53454787,0.75702816,-0.082452595,-0.18192083,-0.19241273,0.09239018,1.0766104,-0.13561547
PRELID1,0.041657686,-0.04748106,-0.21107793,-0.41944385,-0.08516908,-0.07073283,-0.35227537,-0.06760359,-0.10625124,0.4225731,-0.14849901,-0.32096505,-0.016242266,-0.012439489,-0.10871291,0.014436245
PRELID2,0.28905272,0.021487474,-0.010001659,-0.052517653,0.29466748,-0.16201735,-0.0041127205,-0.01000762,0.14023781,0.2199769,-0.03925562,0.3540218,0.010120869,0.007915497,0.8826971,0.38690567
PRELID3B,-0.14562309,0.1276493,-0.064855814,0.14877915,-0.056022406,-0.22310615,-0.6466925,0.038266182,-0.0320971,-0.120300055,0.19432306,-0.056800246,0.17405152,0.07546246,1.5605032,-0.1684159
PREP,-0.19081831,0.33006072,0.126791,0.15221238,-0.5559504,-0.24763942,0.2761662,0.31832457,-0.31249523,0.3956318,0.24898052,-0.048035383,-0.048589706,0.16229153,1.393795,0.018632412
PREPL,-0.17624795,0.18615425,-0.1447022,0.31656623,-0.060251355,0.081670284,-0.057274103,0.08375347,0.10626316,-0.0016570091,0.07736683,0.04888773,0.3241539,0.06970763,1.5280753,-0.14975071
PREX1,-0.15009642,0.2698809,-0.3221482,0.10983199,0.007838011,0.6695941,-0.25644153,-0.17928779,0.27649403,-0.44955313,0.21058172,-0.26584864,-0.019833446,0.049486756,-0.121578574,-1.0148108
PRF1,0.105291605,0.34379363,0.0008583069,0.4431367,-0.28682947,-0.1764834,0.2255261,0.26308298,-0.42673945,-0.2584517,0.29738545,0.12590885,-0.2409637,0.20113587,0.6933272,0.10046959
PRICKLE1,-0.2545178,-0.027292967,-0.39187372,-0.09229779,-0.39861202,0.00014603138,0.022807717,0.1768291,0.2886802,0.13096929,0.077328086,-0.532645,-0.050085783,-0.20213425,0.6554812,-0.03644824
PRICKLE3,0.11768937,0.1970768,-0.095152855,0.059831142,-0.33459067,-0.21070838,0.3330171,0.35139322,-0.4746318,-0.0056266785,0.087726116,0.07120371,-0.24269223,0.1893282,0.51898956,-0.63170195
PRIM1,0.1687184,0.076918304,0.22725165,0.08344948,0.030590594,-0.2253443,-0.027278066,0.053742528,-0.29877573,0.17955154,0.03180504,0.0909403,0.099775195,0.11667311,1.4155,0.1732558
PRIM2,-0.06947219,0.22877753,0.3461808,0.2106756,-0.34025908,-0.3507465,0.47622025,0.34238398,-0.31074882,0.25582612,-0.05481541,0.0019669533,0.002092123,0.079381466,1.4333218,0.02732873
PRIMPOL,-0.15971512,-0.06732494,-0.2853349,0.031873584,0.118370354,0.16712397,-0.27638674,-0.13579577,0.18705279,0.3449306,-0.004427135,-0.1829341,0.18221885,0.031374395,1.2866095,0.0409469
PRKAA1,-0.11072308,-0.027690828,-0.22838116,-0.026969612,0.27750134,-0.012688339,-0.7445052,-0.04529208,0.2760589,-0.317429,-0.0631392,0.14805943,0.20287484,0.053977966,0.94025433,-0.7482514
PRKAB1,-0.2301991,0.101327896,0.27249157,0.021401048,0.08150637,-0.45475364,-0.14056265,0.06771684,-0.27682185,0.47610402,-0.04505217,0.1945287,-0.3578961,-0.0659883,0.20040572,-0.38193464
PRKAB2,-0.013655424,0.23286194,-0.28997064,0.36812723,0.050014257,0.12558699,-0.24250746,-0.09209067,0.16455352,0.060792267,0.06297827,-0.16083568,0.15603751,0.13289303,1.5312314,-0.088110566
PRKACA,-0.21011233,0.10218322,-0.060470402,-0.71534365,-0.32324195,0.057968497,0.012627244,-0.19280016,-0.16546994,0.4498452,0.12499839,-0.1759708,-0.25510192,-0.030265749,-0.5859539,-0.87720156
PRKACB,-0.036263466,0.13511181,-0.10963082,0.41491985,-0.18662214,-0.056278706,-0.28979182,0.08376837,-0.1522541,-0.13309121,0.15357137,-0.28161407,0.17988682,0.26484132,1.5771747,0.047916174
PRKAG1,-0.024878979,-0.33525825,0.24662018,-0.6039858,-0.08003116,-0.16775131,-0.25749207,-0.19868016,-0.75472,0.36512017,-0.18919706,-0.3074944,0.16733408,0.0598073,0.10380745,-0.19239187
PRKAG2,-0.034362078,0.18818378,-0.28311312,0.15155375,-0.07048845,0.18722415,-0.044745207,-0.24431646,0.09135306,-0.08286834,0.3712356,-0.23126602,0.073221326,0.16077757,1.5331984,-0.61069727
PRKAG2-AS1,0.2765119,0.044560432,-0.06222725,0.009593368,0.14189184,0.019410253,0.10365248,-0.24472475,-0.5367577,-0.31574368,0.40557384,0.33958256,-0.13668537,0.23028255,0.73636174,-0.13206005
PRKAR1A,-0.31347722,-0.01975745,-0.31804293,-0.18413961,0.04221499,0.31911582,-0.75236857,-0.32562166,0.21292716,-0.32503605,0.17888099,-0.02052039,0.36733449,0.07678121,0.60367733,-0.6673202
PRKAR1B,-0.08383393,0.3807783,-0.19017607,0.028291345,-0.27805716,-0.13806522,0.43468475,0.64159334,0.062675774,0.23335814,-0.030818582,-0.5600333,-0.6556913,-0.10510981,0.5932763,0.07776767
PRKAR2A,-0.29783472,0.16888678,-0.28300732,0.15207604,0.02508685,0.059034675,-0.8527093,-0.12157783,0.03099069,0.19636378,0.079035014,0.005530566,-0.019071251,0.057733804,0.58677423,-0.67202824
PRKAR2B,-0.20179749,0.08929074,-0.45072138,-0.74743927,-0.13779998,0.3935516,-0.28917193,0.4212588,0.52558184,-0.51788986,0.006443262,-0.4589647,0.03170967,-0.12889206,0.50296783,0.04608929
PRKCA,-0.3700316,0.44229627,-0.06234646,0.5738765,-0.13667047,-0.3527686,-0.16096085,0.23042858,0.15842617,0.25056303,0.19001663,-0.16809106,-0.26657432,-0.044600666,1.1003762,-0.23111403
PRKCB,-0.37932098,0.0499323,-0.109922886,-0.006529689,-0.14811605,0.2037853,-0.35888404,0.076174736,0.17997175,-0.052896142,0.10366142,-0.5779743,0.088101625,-0.02875626,0.4182458,-0.784871
PRKCD,-0.20336658,-0.018563867,-0.26443303,-0.41989684,-0.1799941,0.3462851,-0.25941283,0.102324784,0.035229325,-0.035855174,-0.064097345,-0.14487058,0.05633682,-0.01796782,-0.37324727,-0.94503164
PRKCE,0.105816126,0.20831525,0.17564595,0.25491714,0.28279424,0.25253892,0.07302165,-0.28699636,-0.12820661,-0.4724115,0.3207296,0.00513196,0.14790595,0.12395382,0.72932243,-0.4981637
PRKCH,0.111210346,0.39989948,-0.045657158,0.7039428,-0.16809702,-0.37727952,0.14684796,0.18647909,-0.09895563,-0.20282269,0.2833724,-0.025045872,-0.3023386,0.21899939,1.1218071,-0.035607815
PRKCI,-0.09086579,0.25259405,-0.15166849,0.14445037,0.055480003,0.13010949,-0.5866483,-0.01707226,0.034692883,-0.011382997,0.03543794,-0.047679245,0.24984926,0.15739948,1.5513912,-0.29382855
PRKCQ,0.043278933,0.32877922,-0.004416704,0.7916212,-0.2199173,-0.31914115,0.13214946,0.26838183,-0.18821359,-0.14395714,0.28842092,0.04709363,-0.29868484,0.25309324,1.0738611,-0.024443865
PRKCSH,0.05930066,0.3181815,0.31272173,0.27612448,-0.37577748,-0.19913912,0.7389009,0.36927462,-0.51549673,0.26695728,0.23504496,-0.046646595,-0.448972,0.14257431,0.3793776,-0.3573537
PRKCZ,0.01809299,0.29069483,0.16743839,0.09074807,0.034809113,0.41655004,0.18782318,-0.08506775,0.04503131,0.12936592,0.05030632,-0.5864054,-0.1897037,0.035208464,-0.051039457,-0.5537152
PRKD2,-0.041219592,0.31119883,0.30641556,0.4953146,-0.4181534,-0.12186468,0.96261203,0.033774972,-0.16405582,-0.034362078,-0.026655197,-0.3087908,-0.33239722,0.11378825,0.017416477,-0.5525887
PRKD3,-0.22262931,0.30591935,-0.08075535,0.2728328,-0.11254549,-0.12546033,-0.27395785,-0.15453845,0.021609664,-0.2678603,0.211443,-0.1202032,0.092858076,0.12625307,1.2756765,-0.30990392
PRKDC,0.16987026,0.25580823,-0.2977848,0.2221793,0.20382106,0.48790872,0.16480386,-0.070375204,0.25545955,-0.44448674,0.43583512,-0.16898513,-0.26759803,0.23418963,0.30303597,-0.6150931
PRKRA,0.04849136,0.2332449,0.0700444,0.38700402,-0.16048253,-0.38628876,-0.024077296,0.19298494,-0.15966296,-0.11853278,0.22414625,0.044617057,0.033921003,0.19714534,1.5227348,0.027412176
PRKRIP1,0.0066280365,0.21682978,0.18146634,0.5026221,-0.38220882,-0.10441542,0.6353915,0.32145977,-0.505805,0.40689707,-0.15062094,-0.78443885,-0.23365617,0.20335317,1.1231422,-0.050133467
PRKX,0.075531006,0.38321018,-0.108510256,0.5880475,-0.15240312,-0.1920104,0.11430979,0.096684694,-0.1555562,-0.15220046,0.3863573,0.17102957,-0.10318756,0.2451539,1.2099206,-0.16161203
PRMT1,0.1723826,0.36423206,0.14564395,0.43656826,-0.23830533,-0.42826533,0.375396,0.06787181,-0.44440627,0.2524793,0.24952292,-0.03104806,-0.39301515,0.16304255,0.97598433,0.035327673
PRMT2,-0.2022326,0.0045865774,-0.1526475,0.16982257,-0.13742149,0.16599,-0.19838214,0.15155077,-0.12589693,0.40859282,-0.11891127,-0.8664012,0.0035703182,0.105285645,0.529173,-0.43807626
PRMT3,-0.09534061,0.14665127,-0.13309419,0.05479753,0.0039726496,0.023981929,-0.25978982,-0.23339987,-0.06735325,0.20517111,0.014647841,0.016883016,0.22585094,0.10842085,1.64648,-0.41513145
PRMT5,-0.13159215,0.080257654,-0.12135804,-0.26837885,-0.21735728,0.3455609,0.07875264,-0.109383464,0.13464391,0.1329571,0.10417104,-0.20414293,0.13595223,-0.09315312,-0.26501715,-0.29956996
PRMT6,-0.01590848,0.077062845,-0.4068792,0.211519,-0.102460384,0.09590387,-0.2521038,-0.08428097,0.026023388,0.43383837,0.18320084,-0.3064692,-0.12102723,0.06122589,1.2565076,-0.069099665
PRMT7,0.06459355,0.40217638,0.09225011,0.604707,-0.31977296,-0.09114146,0.5675614,0.28577447,-0.34874678,0.4203558,0.042158365,-0.30406117,-0.34490228,0.18473268,1.2375176,-0.017952919
PRMT9,0.095927715,-0.049877167,-0.08816123,0.5924225,0.35243034,-0.20414591,-0.011110306,-0.0782609,-0.045502186,0.042575598,-0.03259182,0.120425224,0.11230707,0.21451116,1.3401866,-0.09264946
PRNP,-0.11655688,0.10228157,-0.24399757,0.38734078,-0.2400279,-0.27748942,-0.40837526,-0.22203326,-0.02501607,-0.13991594,0.435704,0.08344054,-0.022828579,0.24437308,1.3791382,-0.21263361
PROC,0.10790527,-0.0035136938,0.059232116,0.31059086,-0.08421838,0.06509721,0.790146,0.23278594,-0.09971261,-0.24483204,0.07339418,-0.5767524,-0.2296865,0.18546283,0.19936562,-0.2786249
PROCA1,-0.26651174,0.28878748,0.39013028,0.015160441,-0.27854443,0.12345314,0.67029893,0.584051,-0.39972216,0.5817771,-0.29750317,-1.0254995,0.05682707,-0.06044656,0.57647675,0.061936677
PROCR,0.21449327,0.2596736,0.018268824,-0.1113832,-0.023764372,0.058305264,0.35572052,-0.21184683,0.11231899,0.43764114,0.16211271,-0.0025510788,-0.21323562,-0.025427341,0.8472204,0.08467436
PROK2,-0.35550594,-0.09097755,-0.21590889,-0.13980567,-0.19597411,0.065502524,-0.6717771,-0.015944242,-0.05747676,-0.48080385,-0.020831823,-0.07277429,0.13127327,0.043731928,-0.20973086,-0.3026545
PROS1,-0.30733347,0.11488199,-0.19651055,-0.70503354,0.07945895,0.33286214,-0.7775128,0.15819073,0.018906593,0.14984012,0.035876036,-0.09316802,-0.035470724,-0.112611055,0.10424256,0.17136335
PROSER1,-0.34059584,0.19858778,0.3057778,0.14331043,-0.08983314,-0.44983625,-0.3626734,0.31484962,-0.2409041,0.091826916,0.15091598,0.59179664,-0.18884242,-0.07612109,0.23322701,-0.24900436
PROSER3,-0.1966536,0.5652487,0.045266747,0.7059783,-0.21649003,-0.014832616,0.25520325,-0.24705827,-0.2965182,0.4131168,0.18962026,-0.17872155,-0.50272346,0.08414686,0.85888803,-0.8550286
PRPF18,-0.16710907,-0.08997917,0.049619377,-0.086817145,0.07261336,0.38419515,0.12590438,-0.020703673,-0.018127263,0.28169602,-0.29231906,-0.5947158,0.06695986,0.102460384,0.6097838,-0.64625144
PRPF19,-0.08368194,0.38357377,0.19399524,0.24710596,-0.5389154,-0.38073957,0.44974685,0.16681254,-0.3013581,0.6130189,0.28664172,-0.08803308,-0.37609637,0.09240508,0.9115696,0.06835461
PRPF3,-0.11744499,0.11096001,0.08111596,0.6011605,0.03902912,-0.112491846,0.36205053,-0.15246272,-0.42302012,0.33046603,0.018918514,-0.05827546,-0.18876791,0.15425682,0.8569598,-0.5123615
PRPF31,0.050884485,0.33746362,0.16769171,0.2548039,-0.5068004,-0.26209354,0.49007535,0.283283,-0.529474,0.4142046,0.17283559,-0.27387738,-0.34105182,0.15721321,0.89157224,-0.026351213
PRPF38A,-0.23287535,-0.1098454,0.22079349,0.11484027,-0.048324466,-0.25851429,-0.07850528,0.13263822,-0.1835525,0.4422009,-0.05916357,-0.16026795,0.10441244,0.03631115,1.1817068,-0.35939217
PRPF38B,-0.16419291,0.034034252,-0.12534261,0.18798709,0.21647215,0.25729537,-0.61106086,-0.06209612,0.052821636,-0.30416846,0.2085805,-0.097078085,0.3076613,0.18235445,1.1887312,-0.5331695
PRPF39,-0.012540817,0.070643425,-0.11276603,0.38508177,0.09731054,-0.0065267086,-0.2545476,0.046885014,-0.07882714,-0.06745458,0.042706728,-0.024062395,0.19469261,0.17637014,1.4886737,0.04170537
PRPF4,-0.03210306,0.19923449,0.040200353,0.4651487,-0.30622184,-0.3608048,0.4818797,-0.054857135,-0.33760667,0.13323426,0.29807687,-0.1008302,-0.15603304,0.2062738,1.0202438,-0.13693571
PRPF40A,-0.31276196,-0.010161102,-0.1022622,-0.038297474,-0.02167672,0.12174696,-0.59049577,-0.12506992,0.10623783,-0.0142887235,0.021956861,-0.23140907,0.3273964,0.066399574,1.1529521,-0.4014805
PRPF40B,0.01552701,0.38442612,-0.2222836,0.7993996,-0.17474294,-0.11602044,0.24079084,-0.037831068,0.01205802,0.19900799,0.20468235,-0.058585405,-0.25421977,0.016099215,1.1482894,-0.07213354
PRPF6,-0.07814169,0.40599704,0.10008216,0.4580021,-0.5126715,-0.23139715,0.7183552,0.2076745,-0.22425056,0.643456,0.3145516,-0.2537787,-0.6093502,0.15633702,0.7217765,-0.2796173
PRPF8,-0.07169247,0.48201084,0.067448616,0.6616831,-0.3414631,-0.11996031,0.54954886,0.17132759,-0.1612544,0.15973449,0.23289919,0.13496876,-0.38526058,0.07133484,0.7519245,-0.3904462
PRPS1,0.14898777,0.2702713,0.017416477,0.7325351,-0.066292286,-0.48781633,0.103867054,0.078612566,-0.17175078,0.16350746,0.3124118,-0.01295805,-0.42786002,0.17405748,1.1745274,-0.08622408
PRPS2,-0.05441904,0.034826994,-0.030571222,0.093865395,-0.04004836,-0.09637475,-0.2917409,0.045752525,0.036340952,0.06726384,0.013637543,-0.115829706,0.23270845,0.12500882,1.6741991,-0.10821223
PRPSAP1,0.11797547,0.16912818,0.29191375,0.008773804,-0.23754537,-0.3186822,0.5060673,0.5439639,-0.22637248,0.157094,-0.14979541,-0.028386712,0.034219027,0.06364584,1.3906568,-0.07300973
PRPSAP2,0.11562109,0.1634419,0.113892555,0.23246408,-0.13395548,-0.30474663,0.29379725,0.12418628,-0.39422512,0.31604767,0.049221516,-0.27792454,-0.22525787,0.16844273,1.4959931,-0.116336346
PRR11,0.14486015,0.011974573,0.34513474,-0.48979223,-0.06489158,-0.50403774,0.18192232,0.28975606,-0.23908913,0.5571574,-0.37879944,0.6588876,0.2086848,-0.024268031,0.9533256,0.082960725
PRR12,-0.11239648,0.54469705,-0.14083385,0.50351024,-0.39705038,-0.19207,0.5478084,0.23997426,0.07580519,0.53019524,0.09701252,-0.15678406,-0.31193495,0.076687336,1.0012627,-0.40034652
PRR13,-0.099653006,-0.24621189,0.049248338,-0.5736828,-0.06514788,-0.046664476,-0.37204623,-0.039440393,-0.21920502,0.019842386,-0.084251165,-0.27531683,0.06868541,-0.023314357,-0.7551551,-0.37289262
PRR14,-0.062397122,0.41629076,0.54546595,0.20410717,-0.27511418,0.0019937754,0.5423993,0.3953308,-0.5590707,-0.020700693,-0.08878708,-0.31931996,-0.37390292,0.019332767,-0.0028401613,-0.8170575
PRR14L,-0.29630363,0.2996385,-0.20119548,-0.08825064,-0.1535356,0.44251978,0.02707243,-0.06404817,0.2468288,0.19795597,-0.028261542,-0.2181232,0.20289719,-0.07810295,0.57157576,-0.8806735
PRR29,0.07504225,0.2091825,0.21753311,0.56782365,-0.22826195,-0.41941404,0.44245124,0.1712203,-0.4658401,-0.059241056,0.114643574,0.015747547,-0.35495758,0.14814138,0.6139755,0.11703968
PRR3,-0.02091378,0.2987519,0.25111288,0.47424734,-0.30162334,-0.34232587,0.34052432,0.26517063,-0.47182888,0.39110035,0.13640374,-0.40932447,-0.41306466,0.11616349,1.2346402,0.03402382
PRR34,-0.17356873,0.1113683,-0.045201182,-0.19278228,-0.1309216,0.3664583,-0.07801354,-0.14092624,0.09788573,0.5116552,-0.10333657,-0.42485893,-0.15942454,-0.037512183,0.23179948,-0.5751908
PRR5,0.43421984,0.32642484,-0.11485219,0.5317569,-0.10646582,-0.17515421,0.36261678,0.283736,-0.02552867,0.21848083,0.08363128,0.2019167,-0.30226707,0.10883212,0.68596005,0.5574763
