tissue,pc,score
muscle,5,-54.90226364135742
muscle,5,-56.4120979309082
muscle,5,-31.280513763427734
muscle,5,-43.498817443847656
muscle,5,-36.13986587524414
muscle,5,-64.20511627197266
muscle,5,-67.45430755615234
muscle,5,-39.338294982910156
muscle,5,-59.43996047973633
muscle,5,-41.74510955810547
muscle,5,-41.035953521728516
muscle,5,-52.913787841796875
muscle,5,-51.011566162109375
muscle,5,-38.67955017089844
muscle,5,-42.79676055908203
muscle,5,-48.87186813354492
muscle,5,-65.24518585205078
muscle,5,-48.68658447265625
muscle,5,-48.92720031738281
muscle,5,-49.10014343261719
muscle,5,-49.93305587768555
muscle,5,-63.517005920410156
muscle,5,-50.05373001098633
muscle,5,-33.85009002685547
muscle,5,-51.03154754638672
muscle,5,-57.64119338989258
muscle,5,-62.531978607177734
muscle,5,-65.03356170654297
muscle,5,-52.103023529052734
muscle,5,-37.29783248901367
muscle,5,-40.02677917480469
muscle,5,-58.528533935546875
muscle,5,-55.41189956665039
muscle,5,-42.54773712158203
muscle,5,-48.456886291503906
muscle,5,-51.353729248046875
muscle,5,-55.85016632080078
muscle,5,-61.06021499633789
muscle,5,-32.234375
muscle,5,-50.27208709716797
muscle,5,-59.047183990478516
muscle,5,-54.49453353881836
muscle,5,-56.7249870300293
muscle,5,-47.94685745239258
muscle,5,-46.705265045166016
muscle,5,-74.14208984375
muscle,5,-48.203365325927734
muscle,5,-63.99403381347656
muscle,5,-65.44136047363281
muscle,5,-56.808231353759766
muscle,5,-59.55660629272461
muscle,5,-53.57478713989258
muscle,5,-65.18216705322266
muscle,5,-53.23463439941406
muscle,5,-23.260578155517578
muscle,5,-63.75174331665039
muscle,5,-64.23764038085938
muscle,5,-43.801963806152344
muscle,5,-73.77811431884766
muscle,5,-57.32960891723633
muscle,5,-73.77274322509766
muscle,5,-72.89036560058594
muscle,5,-74.08879852294922
muscle,5,-51.52273178100586
muscle,5,-62.07500457763672
muscle,5,-51.993438720703125
muscle,5,-61.66559600830078
muscle,5,-66.17677307128906
muscle,5,-57.70346450805664
muscle,5,-32.47544860839844
muscle,5,-69.77571868896484
muscle,5,-48.255271911621094
muscle,5,-52.79674530029297
muscle,5,-44.87043762207031
muscle,5,-60.71150588989258
muscle,5,-48.132816314697266
muscle,5,-68.72845458984375
muscle,5,-58.96974182128906
muscle,5,-48.948524475097656
muscle,5,-57.193912506103516
muscle,5,-49.3221321105957
muscle,5,-75.37615966796875
muscle,5,-44.34906768798828
muscle,5,-59.284141540527344
muscle,5,-64.36561584472656
muscle,5,-44.0284538269043
muscle,5,-43.17387008666992
muscle,5,-63.1961784362793
muscle,5,-51.98603820800781
muscle,5,-44.44438552856445
muscle,5,-40.32494354248047
muscle,5,-49.721439361572266
muscle,5,-56.265289306640625
muscle,5,-57.372520446777344
muscle,5,-56.23102951049805
muscle,5,-49.0765266418457
muscle,5,-46.69434356689453
muscle,5,-51.71167755126953
muscle,5,-49.426124572753906
muscle,5,-45.06340026855469
muscle,5,-49.8492431640625
muscle,5,-46.23651123046875
muscle,5,-43.167625427246094
muscle,5,-42.32652282714844
muscle,5,-45.29637145996094
muscle,5,-58.235862731933594
muscle,5,-50.31048583984375
muscle,5,-43.43724822998047
muscle,5,-67.50648498535156
muscle,5,-61.706214904785156
muscle,5,-40.97565841674805
muscle,5,-45.06960678100586
muscle,5,-47.62781524658203
muscle,5,-60.58781433105469
muscle,5,-10.961262702941895
muscle,5,-52.462501525878906
muscle,5,-39.725555419921875
muscle,5,-45.48722839355469
muscle,5,-45.63170623779297
muscle,5,-62.17657470703125
muscle,5,-67.15857696533203
muscle,5,-45.525413513183594
muscle,5,-61.994468688964844
muscle,5,-48.51659393310547
muscle,5,-45.724647521972656
muscle,5,-65.1651840209961
muscle,5,-49.78850173950195
muscle,5,-30.28759765625
muscle,5,-42.07840347290039
muscle,5,-48.430179595947266
muscle,5,-64.22554779052734
muscle,5,-55.357723236083984
muscle,5,-46.073089599609375
muscle,5,-51.77763748168945
muscle,5,-33.21272277832031
muscle,5,-32.194881439208984
muscle,5,-55.83428192138672
muscle,5,-53.46212387084961
muscle,5,-64.83011627197266
muscle,5,-41.46082305908203
muscle,5,-48.14814376831055
muscle,5,-69.01303100585938
muscle,5,-38.36024856567383
muscle,5,-48.85648727416992
muscle,5,-73.08747863769531
muscle,5,-25.042800903320312
muscle,5,-26.262996673583984
muscle,5,-39.17844009399414
muscle,5,-70.66976165771484
muscle,5,-47.28676986694336
muscle,5,-58.80356216430664
muscle,5,-40.709014892578125
muscle,5,-22.75832748413086
muscle,5,-48.50294876098633
muscle,5,-47.83960723876953
muscle,5,-68.77961730957031
muscle,5,-49.088584899902344
muscle,5,-37.57429122924805
muscle,5,-55.51396560668945
muscle,5,-50.06916046142578
muscle,5,-40.46718978881836
muscle,5,-65.23006439208984
muscle,5,-47.18013000488281
muscle,5,-51.974571228027344
muscle,5,-57.72883987426758
muscle,5,-58.30662536621094
muscle,5,-43.58171463012695
muscle,5,-64.367919921875
muscle,5,-42.462730407714844
muscle,5,-58.049564361572266
muscle,5,-69.86502838134766
muscle,5,-67.66276550292969
muscle,5,-57.17455291748047
muscle,5,-54.006370544433594
muscle,5,-41.653926849365234
muscle,5,-59.18638610839844
muscle,5,-48.88008499145508
muscle,5,-65.8358383178711
muscle,5,-51.19973373413086
muscle,5,-40.66395950317383
muscle,5,-67.20235443115234
muscle,5,-52.29222106933594
muscle,5,-53.401512145996094
muscle,5,-51.8017692565918
muscle,5,-59.46961975097656
muscle,5,-36.90521240234375
muscle,5,-39.749473571777344
muscle,5,-48.9279899597168
muscle,5,-50.95758056640625
muscle,5,-39.27448272705078
muscle,5,-52.48115921020508
muscle,5,-51.07311248779297
muscle,5,-38.5143928527832
muscle,5,-45.1595344543457
muscle,5,-40.52439880371094
muscle,5,-58.873050689697266
muscle,5,-46.721046447753906
muscle,5,-48.474342346191406
muscle,5,-29.69285774230957
muscle,5,-44.84727096557617
muscle,5,-32.26035690307617
muscle,5,-54.3774299621582
muscle,5,-50.32423782348633
muscle,5,-70.6363754272461
muscle,5,-64.05931854248047
muscle,5,-41.70138931274414
muscle,5,-48.83651351928711
muscle,5,-38.097686767578125
muscle,5,-40.18140411376953
muscle,5,-47.24028015136719
muscle,5,-42.35182571411133
muscle,5,-67.8803939819336
muscle,5,-53.79621887207031
muscle,5,-70.81669616699219
muscle,5,-47.46686553955078
muscle,5,-41.92366027832031
muscle,5,-46.84303665161133
muscle,5,-51.282752990722656
muscle,5,-38.1331787109375
muscle,5,-67.97282409667969
muscle,5,-57.18648910522461
muscle,5,-42.24013900756836
muscle,5,-73.94465637207031
muscle,5,-27.00597381591797
muscle,5,-56.959991455078125
muscle,5,-33.196533203125
muscle,5,-51.79169845581055
muscle,5,-28.892051696777344
muscle,5,-41.63676834106445
muscle,6,38.066165924072266
muscle,6,52.48810958862305
muscle,6,35.498451232910156
muscle,6,41.60713195800781
muscle,6,54.806434631347656
muscle,6,52.01665115356445
muscle,6,41.03902816772461
muscle,6,41.8619499206543
muscle,6,38.955501556396484
muscle,6,42.414276123046875
muscle,6,48.47607421875
muscle,6,48.760868072509766
muscle,6,43.26796340942383
muscle,6,59.819236755371094
muscle,6,37.000999450683594
muscle,6,41.28297805786133
muscle,6,44.42310333251953
muscle,6,43.21177291870117
muscle,6,47.853816986083984
muscle,6,42.70903015136719
muscle,6,36.73276901245117
muscle,6,54.74949645996094
muscle,6,36.90839385986328
muscle,6,43.787986755371094
muscle,6,40.09464645385742
muscle,6,43.964256286621094
muscle,6,50.22875213623047
muscle,6,47.19488525390625
muscle,6,45.74235153198242
muscle,6,36.537574768066406
muscle,6,40.44137191772461
muscle,6,40.41735076904297
muscle,6,55.15467071533203
muscle,6,44.37559127807617
muscle,6,46.99256134033203
muscle,6,50.69565200805664
muscle,6,43.5489501953125
muscle,6,45.38050842285156
muscle,6,38.89448547363281
muscle,6,57.34856033325195
muscle,6,38.240901947021484
muscle,6,47.42884826660156
muscle,6,34.288238525390625
muscle,6,40.164737701416016
muscle,6,51.01527404785156
muscle,6,37.298980712890625
muscle,6,45.591373443603516
muscle,6,55.86811065673828
muscle,6,38.194068908691406
muscle,6,52.738826751708984
muscle,6,42.33189010620117
muscle,6,40.24104309082031
muscle,6,44.972137451171875
muscle,6,59.40081024169922
muscle,6,41.324520111083984
muscle,6,39.9713134765625
muscle,6,46.830291748046875
muscle,6,50.68510055541992
muscle,6,36.625999450683594
muscle,6,50.57173156738281
muscle,6,46.42384719848633
muscle,6,40.06074142456055
muscle,6,41.3662109375
muscle,6,41.7312126159668
muscle,6,41.98285675048828
muscle,6,24.490943908691406
muscle,6,26.73505401611328
muscle,6,37.18539810180664
muscle,6,36.950904846191406
muscle,6,35.487064361572266
muscle,6,52.226783752441406
muscle,6,51.459224700927734
muscle,6,41.676666259765625
muscle,6,52.173362731933594
muscle,6,45.40500259399414
muscle,6,40.590721130371094
muscle,6,36.176151275634766
muscle,6,51.30816650390625
muscle,6,38.593292236328125
muscle,6,45.860713958740234
muscle,6,41.15974807739258
muscle,6,45.01789855957031
muscle,6,46.61088943481445
muscle,6,47.17452621459961
muscle,6,53.65648651123047
muscle,6,44.03438186645508
muscle,6,41.21184158325195
muscle,6,39.12985610961914
muscle,6,52.93070602416992
muscle,6,42.59526062011719
muscle,6,36.61251449584961
muscle,6,46.680294036865234
muscle,6,45.38270950317383
muscle,6,34.187313079833984
muscle,6,48.87680435180664
muscle,6,45.75679016113281
muscle,6,38.68952941894531
muscle,6,45.28641891479492
muscle,6,33.84760665893555
muscle,6,32.95705032348633
muscle,6,49.94879150390625
muscle,6,38.90057373046875
muscle,6,37.88338088989258
muscle,6,43.62187194824219
muscle,6,46.134342193603516
muscle,6,42.91100311279297
muscle,6,47.85917663574219
muscle,6,42.514556884765625
muscle,6,54.11919403076172
muscle,6,50.27443313598633
muscle,6,56.3719482421875
muscle,6,44.75292205810547
muscle,6,42.1943359375
muscle,6,45.0628547668457
muscle,6,54.89611053466797
muscle,6,52.27912521362305
muscle,6,41.283817291259766
muscle,6,44.15432357788086
muscle,6,43.120338439941406
muscle,6,39.35049819946289
muscle,6,45.30168151855469
muscle,6,48.384254455566406
muscle,6,43.53684997558594
muscle,6,46.368988037109375
muscle,6,42.89262390136719
muscle,6,41.123779296875
muscle,6,34.62519073486328
muscle,6,33.34632873535156
muscle,6,47.91848373413086
muscle,6,36.07378005981445
muscle,6,46.951629638671875
muscle,6,38.13744354248047
muscle,6,44.32817840576172
muscle,6,51.19735336303711
muscle,6,52.865089416503906
muscle,6,44.209007263183594
muscle,6,49.22294616699219
muscle,6,42.641727447509766
muscle,6,45.534366607666016
muscle,6,51.19292068481445
muscle,6,43.530784606933594
muscle,6,50.27582550048828
muscle,6,50.21662902832031
muscle,6,44.96076202392578
muscle,6,42.705596923828125
muscle,6,45.287986755371094
muscle,6,40.51726531982422
muscle,6,36.23628234863281
muscle,6,42.98073959350586
muscle,6,33.92802810668945
muscle,6,35.7763786315918
muscle,6,43.307273864746094
muscle,6,33.312015533447266
muscle,6,40.63181686401367
muscle,6,54.61323928833008
muscle,6,55.82999038696289
muscle,6,35.23303985595703
muscle,6,45.8220100402832
muscle,6,46.61225128173828
muscle,6,45.030452728271484
muscle,6,37.106536865234375
muscle,6,40.64253234863281
muscle,6,52.571250915527344
muscle,6,42.40068054199219
muscle,6,42.86122131347656
muscle,6,43.7349853515625
muscle,6,48.97990036010742
muscle,6,40.22536087036133
muscle,6,47.3264274597168
muscle,6,44.57854080200195
muscle,6,48.356502532958984
muscle,6,47.55998229980469
muscle,6,42.29486083984375
muscle,6,41.752437591552734
muscle,6,47.716148376464844
muscle,6,38.884376525878906
muscle,6,45.57792282104492
muscle,6,39.25114440917969
muscle,6,49.81357955932617
muscle,6,51.89944839477539
muscle,6,44.709449768066406
muscle,6,41.7245979309082
muscle,6,51.222320556640625
muscle,6,40.2405891418457
muscle,6,47.712059020996094
muscle,6,45.96855545043945
muscle,6,39.86282730102539
muscle,6,43.21107864379883
muscle,6,34.46726608276367
muscle,6,44.84004211425781
muscle,6,48.20085525512695
muscle,6,56.65993118286133
muscle,6,39.702911376953125
muscle,6,51.54948806762695
muscle,6,45.11196517944336
muscle,6,36.7834587097168
muscle,6,47.41910171508789
muscle,6,41.5752067565918
muscle,6,27.59012222290039
muscle,6,42.31016159057617
muscle,6,43.66466522216797
muscle,6,52.12154769897461
muscle,6,41.382102966308594
muscle,6,49.047916412353516
muscle,6,46.00843811035156
muscle,6,43.24463653564453
muscle,6,43.27767562866211
muscle,6,40.07582473754883
muscle,6,44.206993103027344
muscle,6,40.864227294921875
muscle,6,52.43853759765625
muscle,6,32.59782791137695
muscle,6,53.18526077270508
muscle,6,52.9888916015625
muscle,6,43.77619171142578
muscle,6,43.64890670776367
muscle,6,50.50346374511719
muscle,6,47.14546585083008
muscle,6,48.050750732421875
muscle,6,41.68815231323242
muscle,6,48.916446685791016
muscle,6,45.71061325073242
muscle,6,50.593997955322266
muscle,6,36.92572021484375
muscle,6,50.88044357299805
muscle,6,39.91681671142578
muscle,6,42.27032470703125
muscle,6,40.519256591796875
muscle,6,44.94580841064453
muscle,6,47.56393814086914
muscle,6,46.4532356262207
muscle,6,55.31714630126953
muscle,6,51.89246368408203
muscle,6,56.24953842163086
muscle,6,41.54201126098633
muscle,6,48.70600128173828
muscle,6,45.700164794921875
muscle,6,47.71745681762695
muscle,6,52.160308837890625
muscle,6,49.814395904541016
muscle,6,48.099693298339844
muscle,6,34.65855026245117
muscle,6,58.1057243347168
muscle,6,37.55442810058594
muscle,6,43.23237228393555
muscle,6,52.022335052490234
muscle,6,39.57184982299805
muscle,6,39.377532958984375
muscle,6,45.82306671142578
muscle,6,44.98478317260742
muscle,6,57.971561431884766
muscle,6,47.700103759765625
muscle,6,41.467777252197266
muscle,6,52.08198928833008
muscle,6,53.35879135131836
muscle,6,50.13166809082031
muscle,6,59.09142303466797
muscle,6,39.97712707519531
muscle,6,44.156707763671875
muscle,6,49.517826080322266
muscle,6,50.75444412231445
muscle,6,37.04059600830078
muscle,6,53.79789733886719
muscle,6,45.2700309753418
muscle,6,49.112464904785156
muscle,6,44.98955154418945
muscle,6,44.00282669067383
muscle,6,52.061946868896484
muscle,6,39.636741638183594
muscle,6,56.85544967651367
muscle,6,53.652305603027344
muscle,6,46.3647346496582
muscle,6,56.35984802246094
muscle,6,45.263832092285156
muscle,6,38.7672233581543
muscle,6,43.6153564453125
muscle,6,43.00494384765625
muscle,6,48.451412200927734
muscle,6,44.84661102294922
muscle,6,49.894989013671875
muscle,6,36.1628303527832
muscle,6,43.849342346191406
muscle,6,49.274932861328125
muscle,6,47.058528900146484
muscle,6,42.15842056274414
muscle,6,47.06850051879883
muscle,6,39.276512145996094
muscle,6,52.80479049682617
muscle,6,46.37815475463867
muscle,6,42.6417236328125
muscle,6,44.59041213989258
muscle,6,39.42884826660156
muscle,6,57.889190673828125
muscle,6,55.47368240356445
muscle,6,52.58061218261719
muscle,6,51.551937103271484
muscle,6,53.29154586791992
muscle,6,53.421329498291016
muscle,6,47.72655487060547
muscle,6,52.766319274902344
muscle,6,39.76191329956055
muscle,6,46.53935623168945
muscle,6,42.45866394042969
muscle,6,58.661312103271484
muscle,6,49.90869903564453
muscle,6,43.094608306884766
muscle,6,35.99213409423828
muscle,6,54.18736267089844
muscle,6,53.46659851074219
muscle,6,45.682804107666016
muscle,6,43.983707427978516
muscle,6,49.902400970458984
muscle,6,49.94242477416992
muscle,6,43.50596618652344
muscle,6,52.5495491027832
muscle,6,56.746070861816406
muscle,6,50.77573776245117
muscle,6,47.955623626708984
muscle,6,55.597381591796875
muscle,6,45.9723014831543
muscle,6,41.78215026855469
muscle,6,45.481754302978516
muscle,6,47.24747848510742
muscle,6,43.13264465332031
muscle,6,59.33640670776367
muscle,6,42.05039978027344
muscle,6,47.313472747802734
muscle,6,47.82076644897461
muscle,6,55.61335372924805
muscle,6,42.76167678833008
muscle,6,60.6019401550293
muscle,6,39.87632369995117
muscle,6,49.33709716796875
muscle,6,45.23210525512695
muscle,6,42.06819534301758
muscle,6,49.224796295166016
muscle,6,43.50532531738281
muscle,6,57.66294479370117
muscle,6,51.301143646240234
muscle,6,48.008399963378906
muscle,6,44.35739517211914
muscle,6,54.652099609375
muscle,6,60.246185302734375
muscle,6,56.776023864746094
muscle,6,39.89781951904297
muscle,6,57.461181640625
muscle,6,51.768524169921875
muscle,6,46.353050231933594
muscle,6,36.26911926269531
muscle,6,45.947750091552734
muscle,6,32.74710464477539
muscle,6,55.243526458740234
muscle,6,61.266536712646484
muscle,6,34.64091873168945
muscle,6,50.84536361694336
muscle,6,43.32240295410156
muscle,6,44.75633239746094
muscle,6,37.504852294921875
muscle,6,47.541751861572266
muscle,6,53.9863166809082
muscle,6,49.86069869995117
muscle,6,47.16142654418945
muscle,6,37.55127716064453
muscle,6,39.764320373535156
muscle,6,37.59181213378906
muscle,6,43.89577102661133
muscle,6,42.05986022949219
muscle,6,39.704105377197266
muscle,6,44.97816467285156
muscle,6,48.04871368408203
muscle,6,35.50373840332031
muscle,6,50.32253646850586
muscle,6,41.024539947509766
muscle,6,40.44669723510742
muscle,6,39.42376708984375
muscle,6,44.95460510253906
muscle,6,44.25723648071289
muscle,6,33.96551513671875
muscle,6,33.45378494262695
muscle,6,35.68754196166992
muscle,6,27.438068389892578
muscle,6,50.04044723510742
muscle,6,43.736053466796875
muscle,6,46.90380096435547
muscle,6,48.88116455078125
muscle,6,40.42854690551758
muscle,6,41.76951599121094
muscle,6,36.23924255371094
muscle,6,45.37479782104492
muscle,6,42.879642486572266
muscle,6,50.995052337646484
muscle,6,41.888221740722656
muscle,6,54.290653228759766
muscle,6,37.87488555908203
muscle,6,42.84954833984375
muscle,6,34.49610137939453
muscle,6,48.157981872558594
muscle,6,43.392879486083984
muscle,6,36.04358673095703
muscle,6,44.75394058227539
muscle,6,50.43292236328125
muscle,6,39.55484390258789
muscle,6,43.25065612792969
muscle,6,40.23557662963867
muscle,6,46.8853759765625
muscle,6,44.19147872924805
muscle,6,42.06220626831055
muscle,6,52.20501708984375
muscle,6,43.87322235107422
muscle,6,43.6960563659668
muscle,6,48.707759857177734
muscle,6,45.932037353515625
muscle,6,56.373348236083984
muscle,6,42.30003356933594
muscle,6,53.07428741455078
muscle,6,30.843103408813477
muscle,6,49.21126937866211
muscle,6,36.448734283447266
muscle,6,38.72522735595703
muscle,6,46.80329132080078
muscle,6,45.33045196533203
muscle,6,36.46836471557617
muscle,6,42.08262634277344
muscle,6,47.924076080322266
muscle,6,45.75582504272461
muscle,6,46.86115264892578
muscle,6,42.081024169921875
muscle,6,40.143802642822266
muscle,6,45.13426208496094
muscle,6,41.55488586425781
muscle,6,51.35313034057617
muscle,6,43.205177307128906
muscle,6,48.67629623413086
muscle,6,51.82763671875
muscle,6,39.307987213134766
muscle,6,46.422393798828125
muscle,6,48.84138488769531
muscle,6,49.721534729003906
muscle,6,38.01017761230469
muscle,6,39.53099060058594
muscle,6,45.96638488769531
muscle,6,42.94097900390625
muscle,6,45.683433532714844
muscle,6,37.76865768432617
muscle,6,45.25010681152344
muscle,6,47.2322883605957
muscle,6,51.85565185546875
muscle,6,37.90778732299805
muscle,6,43.785213470458984
muscle,6,54.92930221557617
muscle,6,49.61009216308594
muscle,6,47.28803634643555
muscle,6,43.71573257446289
muscle,6,42.999576568603516
muscle,6,38.557464599609375
muscle,6,35.63614273071289
muscle,6,49.25171661376953
muscle,6,54.905094146728516
muscle,6,50.07076644897461
muscle,6,48.90871810913086
muscle,6,41.60588073730469
muscle,6,47.75560760498047
muscle,6,45.32353973388672
muscle,6,52.256690979003906
muscle,6,36.15824508666992
muscle,6,42.71346664428711
muscle,6,44.787933349609375
muscle,6,44.161678314208984
muscle,6,39.59648132324219
muscle,6,35.66139602661133
muscle,6,41.39177703857422
muscle,6,43.19744873046875
muscle,6,44.70830535888672
muscle,6,44.66551208496094
muscle,6,45.8577995300293
muscle,6,36.562889099121094
muscle,6,42.96613311767578
muscle,6,56.37160110473633
muscle,6,53.08627700805664
muscle,6,49.65334701538086
muscle,6,36.364646911621094
muscle,6,49.69568634033203
muscle,6,46.60015869140625
muscle,6,43.485435485839844
muscle,6,39.459083557128906
muscle,6,52.20817947387695
muscle,6,44.18992614746094
muscle,6,41.55712890625
muscle,6,37.936973571777344
muscle,6,43.833526611328125
muscle,6,41.212860107421875
muscle,6,44.32569122314453
muscle,6,41.028175354003906
muscle,6,54.26997375488281
muscle,6,48.5680046081543
muscle,6,52.674949645996094
muscle,6,39.10901641845703
muscle,6,43.63410949707031
muscle,6,43.09654998779297
muscle,6,46.9682502746582
muscle,6,57.87900924682617
muscle,6,40.7213134765625
muscle,6,38.75938034057617
muscle,6,39.04168701171875
muscle,6,48.281517028808594
muscle,6,49.46266555786133
muscle,6,36.15251922607422
muscle,6,42.80442810058594
muscle,6,43.45154571533203
muscle,6,42.46686553955078
muscle,6,51.58897018432617
muscle,6,41.63710021972656
muscle,6,54.24028396606445
muscle,6,40.93939208984375
muscle,6,37.416107177734375
muscle,6,34.880245208740234
muscle,6,37.15374755859375
muscle,6,44.0937385559082
muscle,6,46.40751647949219
muscle,6,35.409366607666016
muscle,6,42.874969482421875
muscle,6,43.78253936767578
muscle,6,33.94258499145508
muscle,6,23.822481155395508
muscle,6,41.241390228271484
muscle,6,43.98508071899414
muscle,6,36.73926544189453
muscle,6,51.135902404785156
muscle,6,36.722923278808594
muscle,6,56.78216552734375
muscle,6,49.4888916015625
muscle,6,52.44515609741211
muscle,6,40.05854797363281
muscle,6,47.91539001464844
muscle,6,50.19065856933594
muscle,6,54.536136627197266
muscle,6,33.791778564453125
muscle,6,38.6274528503418
muscle,6,58.03137969970703
muscle,6,41.42849349975586
muscle,6,49.344581604003906
muscle,6,48.74456787109375
muscle,6,46.972476959228516
muscle,6,42.07048797607422
muscle,6,42.88478469848633
muscle,6,32.38036346435547
muscle,6,50.84333038330078
muscle,6,50.026756286621094
muscle,6,41.20524978637695
muscle,6,46.35429000854492
muscle,6,44.89954376220703
muscle,6,37.001304626464844
muscle,6,45.093788146972656
muscle,6,43.40321731567383
muscle,6,46.875152587890625
muscle,6,49.3265266418457
muscle,6,41.27256393432617
muscle,6,41.093727111816406
muscle,6,35.32522964477539
muscle,6,41.784523010253906
muscle,6,38.39075469970703
muscle,6,43.979095458984375
muscle,6,49.46200942993164
muscle,6,49.71139907836914
muscle,6,51.47012710571289
muscle,6,49.47721481323242
muscle,6,39.219661712646484
muscle,6,36.82761764526367
muscle,6,47.5320930480957
muscle,6,49.17955017089844
muscle,6,44.7662467956543
muscle,6,40.707740783691406
muscle,6,38.5582275390625
muscle,6,43.66993713378906
muscle,6,44.333152770996094
muscle,6,42.52509689331055
muscle,6,40.58937454223633
muscle,6,53.44889450073242
muscle,6,39.695640563964844
muscle,6,47.545753479003906
muscle,6,33.133766174316406
muscle,6,52.940486907958984
muscle,6,39.97992706298828
muscle,6,49.81586456298828
muscle,6,45.876869201660156
muscle,6,47.39949035644531
muscle,6,44.53839874267578
muscle,6,42.37226867675781
muscle,6,38.46351623535156
muscle,6,43.4266357421875
muscle,6,34.128395080566406
muscle,6,43.906856536865234
muscle,6,35.35103988647461
muscle,6,49.93104934692383
muscle,6,39.68242645263672
muscle,6,36.67095184326172
muscle,6,41.46267318725586
muscle,6,44.82783508300781
muscle,6,39.48861312866211
muscle,6,28.058198928833008
muscle,6,42.27924346923828
muscle,6,51.242000579833984
muscle,6,42.53622817993164
muscle,6,52.86149215698242
muscle,6,42.99256896972656
muscle,6,43.51266098022461
muscle,6,43.42367935180664
muscle,6,44.99188995361328
muscle,6,46.338134765625
muscle,6,59.09199523925781
muscle,6,55.07332992553711
muscle,6,59.20374298095703
muscle,6,37.797882080078125
muscle,6,55.33957290649414
muscle,6,50.132816314697266
muscle,6,56.29307174682617
muscle,6,51.92756652832031
muscle,6,53.917564392089844
muscle,6,43.45499801635742
muscle,6,44.61600875854492
muscle,6,45.61137008666992
muscle,6,51.18531799316406
muscle,6,50.829864501953125
muscle,6,53.983829498291016
muscle,6,48.624488830566406
muscle,6,45.79203796386719
muscle,6,49.889976501464844
muscle,6,47.98979187011719
muscle,6,49.403621673583984
muscle,6,46.98844909667969
muscle,6,61.12187194824219
muscle,6,49.868465423583984
muscle,6,47.833560943603516
muscle,6,42.54937744140625
muscle,6,48.48829650878906
muscle,6,56.871917724609375
muscle,6,48.07744216918945
muscle,6,50.36867141723633
muscle,6,56.42192077636719
muscle,6,48.38730239868164
muscle,6,57.4977912902832
muscle,6,34.64677047729492
muscle,6,46.564517974853516
muscle,6,40.31847381591797
muscle,6,41.322757720947266
muscle,6,44.4765739440918
muscle,6,54.53327560424805
muscle,6,44.63874053955078
muscle,6,44.65373229980469
muscle,6,57.5312385559082
muscle,6,44.9549674987793
muscle,6,51.10411071777344
muscle,6,51.3795280456543
muscle,6,50.898284912109375
muscle,6,53.34968566894531
muscle,6,45.907955169677734
muscle,6,47.864376068115234
muscle,6,46.15959930419922
muscle,6,56.25558853149414
muscle,6,47.644222259521484
muscle,6,51.707618713378906
muscle,6,47.390235900878906
muscle,6,56.71498489379883
muscle,6,42.579036712646484
muscle,6,53.18134689331055
muscle,6,43.007225036621094
muscle,6,35.794979095458984
muscle,6,48.47583770751953
muscle,6,51.9747200012207
muscle,6,51.3400764465332
muscle,6,50.90952682495117
muscle,6,51.93886947631836
muscle,6,54.01512908935547
muscle,6,28.950586318969727
muscle,6,57.37531280517578
muscle,6,53.78276824951172
muscle,6,41.69925308227539
muscle,6,56.34044647216797
muscle,6,51.98681640625
muscle,6,49.583194732666016
muscle,6,48.64105224609375
muscle,6,50.13040542602539
muscle,6,39.24171447753906
muscle,6,45.273433685302734
muscle,6,51.91343307495117
muscle,6,57.75943374633789
muscle,6,45.32882308959961
muscle,6,60.047298431396484
muscle,6,57.377227783203125
muscle,6,49.673580169677734
muscle,6,42.921669006347656
muscle,6,56.4395751953125
muscle,6,52.574222564697266
muscle,6,52.073631286621094
muscle,6,52.05072021484375
muscle,6,53.13827896118164
muscle,6,45.31568145751953
muscle,6,46.53908157348633
muscle,6,38.52367401123047
muscle,6,41.448699951171875
muscle,6,42.4354133605957
muscle,6,49.46036911010742
muscle,6,50.9935417175293
muscle,6,36.9747314453125
muscle,6,39.528839111328125
muscle,6,37.15260314941406
muscle,6,55.88399124145508
muscle,6,43.29515838623047
muscle,6,40.8823127746582
muscle,6,42.02779006958008
muscle,6,55.992767333984375
muscle,6,39.49464797973633
muscle,6,51.299842834472656
muscle,6,54.46992492675781
muscle,6,49.81919479370117
muscle,6,46.200984954833984
muscle,6,43.511844635009766
muscle,6,50.80976867675781
muscle,6,48.15435028076172
muscle,6,42.286197662353516
muscle,6,52.46065902709961
muscle,6,44.38725662231445
muscle,6,44.136863708496094
muscle,6,32.616336822509766
muscle,6,32.9911994934082
muscle,6,39.35350799560547
muscle,6,46.11647033691406
muscle,6,42.667049407958984
muscle,6,45.51171112060547
muscle,6,44.42101287841797
muscle,6,36.88874053955078
muscle,6,50.40245056152344
muscle,6,50.382293701171875
muscle,6,43.6533088684082
muscle,6,50.954345703125
muscle,6,50.26142883300781
muscle,6,46.67033767700195
muscle,6,46.39804458618164
muscle,6,52.295162200927734
muscle,6,45.88554000854492
muscle,6,43.31529235839844
muscle,6,43.62827682495117
muscle,6,52.29265594482422
muscle,6,50.36220169067383
muscle,6,42.360382080078125
muscle,6,48.01951599121094
muscle,6,24.93161964416504
muscle,6,46.097381591796875
muscle,6,41.191497802734375
muscle,6,49.81679153442383
muscle,6,46.32206344604492
muscle,6,45.70507049560547
muscle,6,47.94083023071289
muscle,6,47.889808654785156
muscle,6,28.510498046875
