rank,term,p,z,combined_score,overlap_genes,adj_p,old_p,old_adj_p,pc,direction,library,var_explained,cum_var
1,Angiogenesis,0.0501995008461569,5.872251931075461,17.568310863627904,TIMP1;FGFR1,0.495728985086672,0,0,224,neg,MSigDB_Hallmark_2020,0.00018280905,0.9453521
2,TNF-alpha Signaling via NF-kB,0.0508439984704279,2.5779092702169626,7.679574154313181,MAP2K3;CXCL10;CCND1;CCL20;TNFRSF9,0.495728985086672,0,0,224,neg,MSigDB_Hallmark_2020,0.00018280905,0.9453521
3,Apical Junction,0.0508439984704279,2.5779092702169626,7.679574154313181,FSCN1;MADCAM1;MYL9;JAM3;THBS3,0.495728985086672,0,0,224,neg,MSigDB_Hallmark_2020,0.00018280905,0.9453521
1,FOXF2 human,0.0026777674677022,33.323232323232325,197.36590289038227,MT1F;PDGFA,0.206280821578583,0,0,225,pos,TRRUST_Transcription_Factors_2019,0.00018267508,0.94553477
2,NFIC mouse,0.0051570205394645,22.21212121212121,117.00004466783103,PDGFA;CCL2,0.206280821578583,0,0,225,pos,TRRUST_Transcription_Factors_2019,0.00018267508,0.94553477
3,RBL1 mouse,0.0585267307609904,19.894472361809044,56.46591775214154,HES1,0.412105049170322,0,0,225,pos,TRRUST_Transcription_Factors_2019,0.00018267508,0.94553477
1,L-serine Metabolic Process (GO:0006563),0.0001122465525472,43.059463379260336,391.61775629527256,SHMT1;SDSL;PSPH,0.1258283854054458,0,0,225,pos,GO_Biological_Process_2023,0.00018267508,0.94553477
2,Receptor-Mediated Endocytosis (GO:0006898),0.0002285973994195,6.208380265825636,52.048255095605846,CUBN;DAB2;RAMP2;SFTPD;STON1;CLEC9A;LRP6,0.128128842374646,0,0,225,pos,GO_Biological_Process_2023,0.00018267508,0.94553477
3,Negative Regulation Of Smooth Muscle Cell Apoptotic Process (GO:0034392),0.0014535707837741,49.98989898989899,326.6206097208578,LYPD3;LRP6,0.3828760199384404,0,0,225,pos,GO_Biological_Process_2023,0.00018267508,0.94553477
1,Cell Junction Organization R-HSA-446728,0.0017199527409822,6.2421652421652425,39.734243578842936,PARD6B;JUP;FBLIM1;ILK;NECTIN2,0.5158391344645744,0,0,225,pos,Reactome_2022,0.00018267508,0.94553477
2,Serine Biosynthesis R-HSA-977347,0.0034202318391573,28.561327561327563,162.17255858986445,SERINC2;PSPH,0.5158391344645744,0,0,225,pos,Reactome_2022,0.00018267508,0.94553477
3,Metallothioneins Bind Metals R-HSA-5661231,0.0051570205394645,22.21212121212121,117.00004466783103,MT1F;MT1X,0.5158391344645744,0,0,225,pos,Reactome_2022,0.00018267508,0.94553477
1,"Glycine, serine and threonine metabolism",0.0006690615196291,11.20408163265306,81.89774214112175,SHMT1;SDSL;PSPH;GCAT,0.0996901664247462,0,0,225,pos,KEGG_2021_Human,0.00018267508,0.94553477
2,Breast cancer,0.0162263133118003,3.549656915854099,14.628565928322413,WNT2B;NOTCH4;HES1;AXIN2;LRP6,0.8351997424247032,0,0,225,pos,KEGG_2021_Human,0.00018267508,0.94553477
3,Fanconi anemia pathway,0.0168161021964705,5.896984174380412,24.09164757699128,RAD51C;HES1;FANCB,0.8351997424247032,0,0,225,pos,KEGG_2021_Human,0.00018267508,0.94553477
1,UV Response Dn,0.0567497761741646,2.8658892128279883,8.222532962280336,DAB2;CACNA1A;TFPI;KALRN,0.6649303218806694,0,0,225,pos,MSigDB_Hallmark_2020,0.00018267508,0.94553477
2,Wnt-beta Catenin Signaling,0.0660116079502312,4.98989898989899,13.5621695873434,NOTCH4;AXIN2,0.6649303218806694,0,0,225,pos,MSigDB_Hallmark_2020,0.00018267508,0.94553477
3,Apical Surface,0.0716056114889121,4.751803751803752,12.52851945708889,AFAP1L2;LYPD3,0.6649303218806694,0,0,225,pos,MSigDB_Hallmark_2020,0.00018267508,0.94553477
1,RUNX3 mouse,0.0026777674677022,33.323232323232325,197.36590289038227,SLC22A17;CLDN7,0.2383213046255034,0,0,225,neg,TRRUST_Transcription_Factors_2019,0.00018267508,0.94553477
2,USF2 mouse,0.0083660270881822,16.656565656565657,79.67795051677446,PIGR;LIPE,0.3449624604108656,0,0,225,neg,TRRUST_Transcription_Factors_2019,0.00018267508,0.94553477
3,USF1 mouse,0.0167948882548689,11.1010101010101,45.36628383483138,PIGR;LIPE,0.3449624604108656,0,0,225,neg,TRRUST_Transcription_Factors_2019,0.00018267508,0.94553477
1,Positive Regulation Of Endothelial Cell Development (GO:1901552),0.0009754681839454,66.65656565656566,462.1028413784856,CLDN5;PROC,0.3900917679494989,0,0,225,neg,GO_Biological_Process_2023,0.00018267508,0.94553477
2,Positive Regulation Of Establishment Of Endothelial Barrier (GO:1903142),0.0009754681839454,66.65656565656566,462.1028413784856,CLDN5;PROC,0.3900917679494989,0,0,225,neg,GO_Biological_Process_2023,0.00018267508,0.94553477
3,Acylglycerol Homeostasis (GO:0055090),0.0017076659731305,14.343002175489485,91.40261395182884,LIPC;IL18;APOA1,0.3900917679494989,0,0,225,neg,GO_Biological_Process_2023,0.00018267508,0.94553477
1,Cell Junction Organization R-HSA-446728,0.0017199527409822,6.2421652421652425,39.734243578842936,CLDN5;CADM1;CLDN7;FERMT2;SDK2,0.6913607389557507,0,0,225,neg,Reactome_2022,0.00018267508,0.94553477
2,Cell-cell Junction Organization R-HSA-421270,0.0032458250655199,7.0687432867884,40.50662547348915,CLDN5;CADM1;CLDN7;SDK2,0.6913607389557507,0,0,225,neg,Reactome_2022,0.00018267508,0.94553477
3,Cell-Cell Communication R-HSA-1500931,0.0071731302767348,4.389074693422519,21.67067506332423,CLDN5;CADM1;CLDN7;FERMT2;SDK2,0.7285471856374253,0,0,225,neg,Reactome_2022,0.00018267508,0.94553477
1,Ubiquinone and other terpenoid-quinone biosynthesis,0.0051570205394645,22.21212121212121,117.00004466783103,NQO1;VKORC1L1,0.6972518487207595,0,0,225,neg,KEGG_2021_Human,0.00018267508,0.94553477
2,Pyruvate metabolism,0.0115653119162109,6.83756345177665,30.49378950483647,ALDH1B1;PDHB;ACYP1,0.6972518487207595,0,0,225,neg,KEGG_2021_Human,0.00018267508,0.94553477
3,Herpes simplex virus 1 infection,0.0118178279444196,2.308084264963115,10.243615051929035,ZNF782;ZNF670;ZNF273;ZFP57;ZNF805;ZNF519;ZNF418;ZNF823;ZNF107;ZNF799;ZNF124,0.6972518487207595,0,0,225,neg,KEGG_2021_Human,0.00018267508,0.94553477
1,p53 Pathway,0.0154939907818328,3.1256244021681368,13.025424015927582,STEAP3;SOCS1;PLK2;OSGIN1;TRIB3;CDK5R1,0.2788918340729904,0,0,225,neg,MSigDB_Hallmark_2020,0.00018267508,0.94553477
2,KRAS Signaling Up,0.0154939907818328,3.1256244021681368,13.025424015927582,CLEC4A;PIGR;BTBD3;TMEM176A;NAP1L2;MPZL2,0.2788918340729904,0,0,225,neg,MSigDB_Hallmark_2020,0.00018267508,0.94553477
3,Coagulation,0.0499816708783762,2.9951264087724643,8.973695008153785,PROC;S100A1;CTSH;APOA1,0.3660767889870809,0,0,225,neg,MSigDB_Hallmark_2020,0.00018267508,0.94553477
1,NKX2-1 mouse,0.0051570205394645,22.21212121212121,117.00004466783103,PAX8;SFTPC,0.3734509332650213,0,0,226,pos,TRRUST_Transcription_Factors_2019,0.00018174824,0.9457165
2,NR1H3 mouse,0.0122596808748648,13.323232323232324,58.64139939765107,ABCA1;ABCG1,0.3734509332650213,0,0,226,pos,TRRUST_Transcription_Factors_2019,0.00018174824,0.9457165
3,USF1 human,0.0273538141573354,4.848043229081382,17.447619395780233,ABCA1;PIGR;SCN9A,0.3734509332650213,0,0,226,pos,TRRUST_Transcription_Factors_2019,0.00018174824,0.9457165
1,Positive Regulation Of Amyloid Precursor Protein Catabolic Process (GO:1902993),0.0011471485105092,16.736040609137056,113.3109608085056,EFNA1;EFNA3;ABCG1,0.4534454470231361,0,0,226,pos,GO_Biological_Process_2023,0.00018174824,0.9457165
2,Positive Regulation Of Aspartic-Type Endopeptidase Activity Involved In Amyloid Precursor Protein Catabolic Process (GO:1902961),0.0014535707837741,49.98989898989899,326.6206097208578,EFNA1;EFNA3,0.4534454470231361,0,0,226,pos,GO_Biological_Process_2023,0.00018174824,0.9457165
3,Aromatic Amino Acid Transport (GO:0015801),0.0020216133697869,39.98989898989899,248.09171029141777,SLC25A29;SLC7A8,0.4534454470231361,0,0,226,pos,GO_Biological_Process_2023,0.00018174824,0.9457165
1,Pyrimidine Catabolism R-HSA-73621,0.0061478754316609,19.98989898989899,101.78154350719132,NT5E;NT5M,0.7690230627124118,0,0,226,pos,Reactome_2022,0.00018174824,0.9457165
2,Transport Of Mature mRNA Derived From An Intron-Containing Transcript R-HSA-159236,0.0064733478403908,5.752186588921282,28.99137625994184,THOC3;U2AF1;NUP43;MAGOHB,0.7690230627124118,0,0,226,pos,Reactome_2022,0.00018174824,0.9457165
3,Collagen Degradation R-HSA-1442490,0.0074150224240263,8.134037590890383,39.89133172446582,MMP11;COL13A1;PRSS2,0.7690230627124118,0,0,226,pos,Reactome_2022,0.00018174824,0.9457165
1,Type I diabetes mellitus,0.0090618828226133,7.522842639593908,35.3850321555175,HLA-DRB5;ICA1;HLA-F,0.7147853195747071,0,0,226,pos,KEGG_2021_Human,0.00018174824,0.9457165
2,Protein digestion and absorption,0.0199170653478517,4.061224489795919,15.904479460309156,COL13A1;SLC7A8;COL4A4;PRSS2,0.7147853195747071,0,0,226,pos,KEGG_2021_Human,0.00018174824,0.9457165
3,Viral myocarditis,0.0222156039824466,5.274646005877639,20.080368230600836,HLA-DRB5;HLA-F;MYH7,0.7147853195747071,0,0,226,pos,KEGG_2021_Human,0.00018174824,0.9457165
1,KRAS Signaling Dn,0.0154939907818328,3.1256244021681368,13.025424015927582,FGGY;STAG3;KCNMB1;SGK1;THNSL2;MYH7,0.5577836681459809,0,0,226,pos,MSigDB_Hallmark_2020,0.00018174824,0.9457165
2,IL-2/STAT5 Signaling,0.0499602474440714,2.591329632566746,7.764990870652189,NT5E;P2RX4;SCN9A;PIM1;COCH,0.6101279816451348,0,0,226,pos,MSigDB_Hallmark_2020,0.00018174824,0.9457165
3,Epithelial Mesenchymal Transition,0.0508439984704279,2.5779092702169626,7.679574154313181,NT5E;SERPINE2;ANPEP;FN1;PRSS2,0.6101279816451348,0,0,226,pos,MSigDB_Hallmark_2020,0.00018174824,0.9457165
1,MYB human,0.0004949472916124,12.224489795918368,93.04131653695896,IL15;MYB;CTSG;ELANE,0.0752319883250988,0,0,226,neg,TRRUST_Transcription_Factors_2019,0.00018174824,0.9457165
2,RELB mouse,0.0014535707837741,49.98989898989899,326.6206097208578,CCND1;MYB,0.1104713795668336,0,0,226,neg,TRRUST_Transcription_Factors_2019,0.00018174824,0.9457165
3,LEF1 human,0.002971884860348,11.581803982819212,67.38940857682955,CCND1;MITF;ELANE,0.1119810174283736,0,0,226,neg,TRRUST_Transcription_Factors_2019,0.00018174824,0.9457165
1,Neutrophil Activation (GO:0042119),0.0007195272026923,20.086294416243653,145.36282995258424,IL15;CTSG;DNASE1L3,0.2270945685393997,0,0,226,neg,GO_Biological_Process_2023,0.00018174824,0.9457165
2,Zymogen Inhibition (GO:0097341),0.0009754681839454,66.65656565656566,462.1028413784856,CAST;CST7,0.2270945685393997,0,0,226,neg,GO_Biological_Process_2023,0.00018174824,0.9457165
3,Positive Regulation Of Endocytosis (GO:0045807),0.0011773948684188,6.835065835065835,46.09876674157659,HIP1;IL15;ABCA7;AZU1;VPS28,0.2270945685393997,0,0,226,neg,GO_Biological_Process_2023,0.00018174824,0.9457165
1,Endogenous Sterols R-HSA-211976,0.0001422008423368,17.54835847382431,155.44809947118517,CYP27A1;CYP4V2;FDX2;AHR,0.0645591824209453,0,0,226,neg,Reactome_2022,0.00018174824,0.9457165
2,Phase I - Functionalization Of Compounds R-HSA-211945,0.0006244951835763,6.217757205975174,45.87813776640311,CYP27A1;NQO2;CYP4V2;ALDH1A1;FDX2;AHR,0.1417604066718306,0,0,226,neg,Reactome_2022,0.00018174824,0.9457165
3,Cytochrome P450 - Arranged By Substrate Type R-HSA-211897,0.0040828180576182,6.603880896620943,36.32773635617284,CYP27A1;CYP4V2;FDX2;AHR,0.6178664660528976,0,0,226,neg,Reactome_2022,0.00018174824,0.9457165
1,Cholesterol metabolism,0.0136786260429923,6.400151204233719,27.468942123223947,CYP27A1;LRPAP1;LDLR,0.9033568804412228,0,0,226,neg,KEGG_2021_Human,0.00018174824,0.9457165
2,Acute myeloid leukemia,0.0295713073395418,4.696065989847716,16.534616995789808,CCND1;CEBPE;MPO,0.9033568804412228,0,0,226,neg,KEGG_2021_Human,0.00018174824,0.9457165
3,Lysosome,0.0397529651451122,3.238314680710994,10.443794266346302,LAMP3;FUCA1;CTSG;CTSC,0.9033568804412228,0,0,226,neg,KEGG_2021_Human,0.00018174824,0.9457165
1,IL-2/STAT5 Signaling,0.0039577330623687,3.7040155440414506,20.490924669981364,IFITM3;TNFRSF9;AHR;CST7;DCPS;EEF1AKMT1;TNFRSF21,0.1662247886194884,0,0,226,neg,MSigDB_Hallmark_2020,0.00018174824,0.9457165
2,Inflammatory Response,0.0154939907818328,3.1256244021681368,13.025424015927582,IL15;LAMP3;TNFRSF9;AHR;LDLR;SCN1B,0.3253738064184889,0,0,226,neg,MSigDB_Hallmark_2020,0.00018174824,0.9457165
3,Bile Acid Metabolism,0.0261262456633504,3.7210884353741496,13.562678532314376,CYP27A1;SLC22A18;ALDH1A1;DHCR24,0.3628596213419721,0,0,226,neg,MSigDB_Hallmark_2020,0.00018174824,0.9457165
1,PRDM1 mouse,0.0051570205394645,22.21212121212121,117.00004466783103,ID3;TNFRSF17,0.3889634341117397,0,0,227,pos,TRRUST_Transcription_Factors_2019,0.00018067461,0.94589716
2,RBL1 mouse,0.0585267307609904,19.894472361809044,56.46591775214154,HES1,0.3889634341117397,0,0,227,pos,TRRUST_Transcription_Factors_2019,0.00018067461,0.94589716
3,RELB mouse,0.0585267307609904,19.894472361809044,56.46591775214154,HES1,0.3889634341117397,0,0,227,pos,TRRUST_Transcription_Factors_2019,0.00018067461,0.94589716
1,Xenobiotic Catabolic Process (GO:0042178),3.343535939158139e-05,26.918367346938776,277.4179092680899,GSTM4;GSTM2;GSTM1;CYP3A5,0.025710152567378,0,0,227,pos,GO_Biological_Process_2023,0.00018067461,0.94589716
2,T Cell Mediated Immunity (GO:0002456),4.146798801190002e-05,25.23469387755102,254.6329194525256,BTN3A2;HLA-A;MICA;SCART1,0.025710152567378,0,0,227,pos,GO_Biological_Process_2023,0.00018067461,0.94589716
3,Positive Regulation Of Pyruvate Dehydrogenase Activity (GO:1904184),0.0009754681839454,66.65656565656566,462.1028413784856,PDPR;PPM1J,0.2093163210730067,0,0,227,pos,GO_Biological_Process_2023,0.00018067461,0.94589716
1,Glutathione Conjugation R-HSA-156590,0.0055172885597211,9.121827411167512,47.43230522818489,GSTM4;GSTM2;GSTM1,0.6680605787648479,0,0,227,pos,Reactome_2022,0.00018067461,0.94589716
2,cGMP Effects R-HSA-418457,0.0095900084936835,15.374514374514376,71.44588341233826,KCNMB4;PDE9A,0.6680605787648479,0,0,227,pos,Reactome_2022,0.00018067461,0.94589716
3,Metabolism Of Folate And Pterines R-HSA-196757,0.0122596808748648,13.323232323232324,58.64139939765107,MTHFD1L;SHMT1,0.6680605787648479,0,0,227,pos,Reactome_2022,0.00018067461,0.94589716
1,Metabolism of xenobiotics by cytochrome P450,0.0071076364988025,5.591836734693878,27.660498564595542,GSTM4;GSTM2;GSTM1;CYP3A5,0.7410474859779639,0,0,227,pos,KEGG_2021_Human,0.00018067461,0.94589716
2,One carbon pool by folate,0.0167948882548689,11.1010101010101,45.36628383483138,MTHFD1L;SHMT1,0.7410474859779639,0,0,227,pos,KEGG_2021_Human,0.00018067461,0.94589716
3,Glutathione metabolism,0.0194114444537247,5.568527918781726,21.95053825283205,GSTM4;GSTM2;GSTM1,0.7410474859779639,0,0,227,pos,KEGG_2021_Human,0.00018067461,0.94589716
1,TGF-beta Signaling,0.0168161021964705,5.896984174380412,24.09164757699128,TJP1;NOG;ID3,0.6726440878588213,0,0,227,pos,MSigDB_Hallmark_2020,0.00018067461,0.94589716
2,Notch Signaling,0.0405554933220173,6.656565656565657,21.334852328849312,FZD1;HES1,0.8111098664403461,0,0,227,pos,MSigDB_Hallmark_2020,0.00018067461,0.94589716
3,Wnt-beta Catenin Signaling,0.0660116079502312,4.98989898989899,13.5621695873434,FZD1;AXIN2,0.8639514793856478,0,0,227,pos,MSigDB_Hallmark_2020,0.00018067461,0.94589716
1,SPI1 human,0.0003876347839922,8.881241565452092,69.76612187866111,SCARB1;MSR1;ERAP2;CCL2;CLEC4G,0.039926382751205,0,0,227,neg,TRRUST_Transcription_Factors_2019,0.00018067461,0.94589716
2,PGR human,0.0019263332020576,13.690355329949238,85.59397680666795,PLD1;ATP1B1;FOXP3,0.0992061599059672,0,0,227,neg,TRRUST_Transcription_Factors_2019,0.00018067461,0.94589716
3,TFAP2A mouse,0.0042472321345398,24.98989898989899,136.4820277236255,HOXA9;MEIS1,0.1327932788912128,0,0,227,neg,TRRUST_Transcription_Factors_2019,0.00018067461,0.94589716
1,Positive Regulation Of Alpha-Beta T Cell Activation (GO:0046635),0.0008481701801219,18.82994923857868,133.17348392535672,PNP;TNFSF4;EBI3,0.2254098907312439,0,0,227,neg,GO_Biological_Process_2023,0.00018067461,0.94589716
2,Cholesterol Import (GO:0070508),0.0009754681839454,66.65656565656566,462.1028413784856,SCARB1;STARD5,0.2254098907312439,0,0,227,neg,GO_Biological_Process_2023,0.00018067461,0.94589716
3,Positive Regulation Of Cholesterol Storage (GO:0010886),0.0009754681839454,66.65656565656566,462.1028413784856,MSR1;SCARB1,0.2254098907312439,0,0,227,neg,GO_Biological_Process_2023,0.00018067461,0.94589716
1,Metabolism Of Vitamins And Cofactors R-HSA-196854,0.0027268729153691,3.975656352215822,23.474659616935444,VKORC1L1;PROC;NAPRT;NMRK1;MTHFR;MMACHC;LRP12,0.3635630707166103,0,0,227,neg,Reactome_2022,0.00018067461,0.94589716
2,Transport Of Gamma-Carboxylated Protein Precursors From Endoplasmic Reticulum To Golgi Apparatus R-HSA-159763,0.0034202318391573,28.561327561327563,162.17255858986445,PROC;GAS6,0.3635630707166103,0,0,227,neg,Reactome_2022,0.00018067461,0.94589716
3,Sealing Of Nuclear Envelope (NE) By ESCRT-III R-HSA-9668328,0.00360273455,10.753444525018129,60.49954695168429,TUBB2A;CHMP4B;TUBA4A,0.3635630707166103,0,0,227,neg,Reactome_2022,0.00018067461,0.94589716
1,Phagosome,0.0043042453861882,4.163395000706115,22.682814812779835,SCARB1;MSR1;TUBB2A;ATP6V1E2;HLA-DQA2;TUBA4A,0.387188665716323,0,0,227,neg,KEGG_2021_Human,0.00018067461,0.94589716
2,Nicotinate and nicotinamide metabolism,0.0050945877067937,9.407360406091373,49.666879272481374,PNP;NAPRT;NMRK1,0.387188665716323,0,0,227,neg,KEGG_2021_Human,0.00018067461,0.94589716
3,Endocytosis,0.0136439511628138,2.8948926720947448,12.431997871824754,NEDD4;CHMP4B;AGAP4;ARFGAP3;PLD1;ACTR3B;RAB11FIP4,0.6912935255825695,0,0,227,neg,KEGG_2021_Human,0.00018067461,0.94589716
1,Interferon Gamma Response,0.0154939907818328,3.1256244021681368,13.025424015927582,PNP;PNPT1;SLC25A28;CCL2;LAP3;USP18,0.2941176764336522,0,0,227,neg,MSigDB_Hallmark_2020,0.00018067461,0.94589716
2,Interferon Alpha Response,0.0163398709129806,4.324555628703094,17.79185795383184,PNPT1;SLC25A28;LAP3;USP18,0.2941176764336522,0,0,227,neg,MSigDB_Hallmark_2020,0.00018067461,0.94589716
3,Bile Acid Metabolism,0.1022228778109617,2.751036184976482,6.27401249877334,SLC22A18;NEDD4;ALDH1A1,0.7759307602604066,0,0,227,neg,MSigDB_Hallmark_2020,0.00018067461,0.94589716
1,SRF mouse,0.0152144484017713,11.754604872251932,49.19901329869125,ACTA2;KCNMB1,0.4555617479016706,0,0,228,pos,TRRUST_Transcription_Factors_2019,0.00018027093,0.9460774
2,NEUROG2 mouse,0.0585267307609904,19.894472361809044,56.46591775214154,SEMA3C,0.4555617479016706,0,0,228,pos,TRRUST_Transcription_Factors_2019,0.00018027093,0.9460774
3,ZBTB7A mouse,0.0585267307609904,19.894472361809044,56.46591775214154,BCL2L11,0.4555617479016706,0,0,228,pos,TRRUST_Transcription_Factors_2019,0.00018027093,0.9460774
1,Regulation Of Smooth Muscle Cell Differentiation (GO:0051150),0.0014535707837741,49.98989898989899,326.6206097208578,RBPMS2;FOXO4,0.4700447892802331,0,0,228,pos,GO_Biological_Process_2023,0.00018027093,0.9460774
2,Negative Regulation Of Muscle Cell Differentiation (GO:0051148),0.0020216133697869,39.98989898989899,248.09171029141777,RBPMS2;FOXO4,0.4700447892802331,0,0,228,pos,GO_Biological_Process_2023,0.00018027093,0.9460774
3,Negative Regulation Of Smooth Muscle Cell Differentiation (GO:0051151),0.0026777674677022,33.323232323232325,197.36590289038227,RBPMS2;FOXO4,0.4700447892802331,0,0,228,pos,GO_Biological_Process_2023,0.00018027093,0.9460774
1,Fatty Acid Metabolism R-HSA-8978868,0.0079825800315306,3.63596518303599,17.563506573939396,FADS2;NUDT7;SLC22A5;HSD17B12;GGT1;DECR2,0.6442246493713225,0,0,228,pos,Reactome_2022,0.00018027093,0.9460774
2,ERBB2 Regulates Cell Motility R-HSA-6785631,0.0095900084936835,15.374514374514376,71.44588341233826,MEMO1;NRG1,0.6442246493713225,0,0,228,pos,Reactome_2022,0.00018027093,0.9460774
3,Regulation Of Complement Cascade R-HSA-977606,0.0102691253206439,7.163886874546773,32.800668633723014,C5;PROS1;C3AR1,0.6442246493713225,0,0,228,pos,Reactome_2022,0.00018027093,0.9460774
1,Complement and coagulation cascades,0.0104676198849292,4.968253968253968,22.65259800022629,THBD;C5;PROS1;C3AR1,0.9218167215309094,0,0,228,pos,KEGG_2021_Human,0.00018027093,0.9460774
2,Biosynthesis of unsaturated fatty acids,0.0296442334084981,7.98989898989899,28.11236101024157,FADS2;HSD17B12,0.9218167215309094,0,0,228,pos,KEGG_2021_Human,0.00018027093,0.9460774
3,Lysosome,0.0397529651451122,3.238314680710994,10.443794266346302,GAA;CLTB;AP4B1;CTSB,0.9218167215309094,0,0,228,pos,KEGG_2021_Human,0.00018027093,0.9460774
1,Myogenesis,0.0040674004021623,3.684635829149776,20.28300352206346,NQO1;CHRNB1;SMTN;GAA;ADAM12;FOXO4;PVALB,0.1586286156843318,0,0,228,pos,MSigDB_Hallmark_2020,0.00018027093,0.9460774
2,Xenobiotic Metabolism,0.0154939907818328,3.1256244021681368,13.025424015927582,HES6;NQO1;PROS1;FAH;AP4B1;GNMT,0.2014218801638264,0,0,228,pos,MSigDB_Hallmark_2020,0.00018027093,0.9460774
3,KRAS Signaling Dn,0.0154939907818328,3.1256244021681368,13.025424015927582,BARD1;C5;CLSTN3;KCNMB1;LYPD3;GPRC5C,0.2014218801638264,0,0,228,pos,MSigDB_Hallmark_2020,0.00018027093,0.9460774
1,HIVEP2 human,0.0014535707837741,49.98989898989899,326.6206097208578,HLA-B;HLA-F,0.0799463931075769,0,0,228,neg,TRRUST_Transcription_Factors_2019,0.00018027093,0.9460774
2,CIITA human,0.00360273455,10.753444525018129,60.49954695168429,HLA-DRB5;HLA-B;HLA-F,0.0945453765568505,0,0,228,neg,TRRUST_Transcription_Factors_2019,0.00018027093,0.9460774
3,NKX2-1 mouse,0.0051570205394645,22.21212121212121,117.00004466783103,PAX8;SFTPC,0.0945453765568505,0,0,228,neg,TRRUST_Transcription_Factors_2019,0.00018027093,0.9460774
1,Actin Filament-Based Transport (GO:0099515),4.146798801190002e-05,25.23469387755102,254.6329194525256,MYO7B;WASL;FNBP1L;SYNE2,0.0391043126952217,0,0,228,neg,GO_Biological_Process_2023,0.00018027093,0.9460774
2,3'-Phosphoadenosine 5'-Phosphosulfate Metabolic Process (GO:0050427),0.0004101764969352,25.111675126903556,195.84402098106767,SULT1A1;PAPSS2;SULT1A2,0.1696285380347213,0,0,228,neg,GO_Biological_Process_2023,0.00018027093,0.9460774
3,Vesicle Cytoskeletal Trafficking (GO:0099518),0.0006068640222899,11.524781341107872,85.36642728574833,F8A1;MYO7B;WASL;FNBP1L,0.1696285380347213,0,0,228,neg,GO_Biological_Process_2023,0.00018027093,0.9460774
1,Cytosolic Sulfonation Of Small Molecules R-HSA-156584,0.0013185462203513,15.854394870424793,105.13406751270358,SULT1A1;PAPSS2;SULT1A2,0.4045312264094272,0,0,228,neg,Reactome_2022,0.00018027093,0.9460774
2,Biological Oxidations R-HSA-211859,0.0016181249056377,3.886904761904762,24.979143955658422,SULT1A1;POMC;GSTM2;GSTM1;CMBL;FMO4;PAPSS2;SULT1A2,0.4045312264094272,0,0,228,neg,Reactome_2022,0.00018027093,0.9460774
3,CDC42 GTPase Cycle R-HSA-9013148,0.0039057622226571,4.251387787470262,23.575230575007577,ARHGEF10;DAAM1;ARHGEF19;CDC42EP1;WASL;FNBP1L,0.4297517116220479,0,0,228,neg,Reactome_2022,0.00018027093,0.9460774
1,Purine metabolism,0.000321674819886,5.850080693111357,47.046169914620414,NME7;NUDT2;AK5;NTPCR;HDDC3;PDE9A;PAPSS2,0.047286198523255,0,0,228,neg,KEGG_2021_Human,0.00018027093,0.9460774
2,Allograft rejection,0.0064242870484076,8.599709934735316,43.40849457481817,HLA-DRB5;HLA-B;HLA-F,0.2819462497142977,0,0,228,neg,KEGG_2021_Human,0.00018027093,0.9460774
3,Graft-versus-host disease,0.0084912352718872,7.716126513080828,36.79605293636041,HLA-DRB5;HLA-B;HLA-F,0.2819462497142977,0,0,228,neg,KEGG_2021_Human,0.00018027093,0.9460774
1,Mitotic Spindle,0.1392417886462713,2.0518053375196232,4.045223210419924,DST;PALLD;CDC42EP1;WASL,0.8463642534725528,0,0,228,neg,MSigDB_Hallmark_2020,0.00018027093,0.9460774
2,heme Metabolism,0.1410458258534753,2.041232819658476,3.998102375539297,CAST;PSMD9;DAAM1;CLIC2,0.8463642534725528,0,0,228,neg,MSigDB_Hallmark_2020,0.00018027093,0.9460774
3,UV Response Up,0.2104964360637212,1.930080235794989,3.007618085016947,SULT1A1;HLA-F;MRPL23,0.8463642534725528,0,0,228,neg,MSigDB_Hallmark_2020,0.00018027093,0.9460774
1,CEBPA human,0.0001537876691057,11.011148272017838,96.6771956022386,SFTPD;ID1;CCL2;VLDLR;PCK2,0.0235295133731757,0,0,229,pos,TRRUST_Transcription_Factors_2019,0.00018001102,0.9462574
2,CEBPB human,0.0030565414874588,7.19533527696793,41.66438194796197,TNFAIP6;SFTPD;ASNS;PCK2,0.1222732494940529,0,0,229,pos,TRRUST_Transcription_Factors_2019,0.00018001102,0.9462574
3,FOXA1 mouse,0.0042472321345398,24.98989898989899,136.4820277236255,SFTPC;SFTPD,0.1222732494940529,0,0,229,pos,TRRUST_Transcription_Factors_2019,0.00018001102,0.9462574
1,Regulation Of Epidermis Development (GO:0045682),0.0026777674677022,33.323232323232325,197.36590289038227,KRT2;KRT10,0.4445298855909842,0,0,229,pos,GO_Biological_Process_2023,0.00018001102,0.9462574
2,Positive Regulation Of Fatty Acid Beta-Oxidation (GO:0032000),0.0026777674677022,33.323232323232325,197.36590289038227,IRS1;PPARA,0.4445298855909842,0,0,229,pos,GO_Biological_Process_2023,0.00018001102,0.9462574
3,Positive Regulation Of Epidermis Development (GO:0045684),0.0034202318391573,28.561327561327563,162.17255858986445,KRT2;KRT10,0.4445298855909842,0,0,229,pos,GO_Biological_Process_2023,0.00018001102,0.9462574
